File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF635QYF	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR853DWE	TF ChIP-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	100 nM	7 hour							CEBPB-human	DNA				formaldehyde		2016-10-27	GGR		sonication (Bioruptor Twin)	>200	1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF109PEE/, /files/ENCFF429NCU/, /files/ENCFF846WMK/, /files/ENCFF278YEJ/, /files/ENCFF356LFX/, /files/ENCFF020GZR/, /files/ENCFF955YVH/	436330	ENCODE Processing Pipeline	d892479ed7b677a2b4dcd9b0e30e3340		https://www.encodeproject.org/files/ENCFF635QYF/@@download/ENCFF635QYF.bed.gz				released	s3://encode-public/2021/01/01/0ac0ffb6-6ada-48a8-84ac-6675456bd433/ENCFF635QYF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/01/0ac0ffb6-6ada-48a8-84ac-6675456bd433/ENCFF635QYF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released			
ENCFF594LBX	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR334KIQ	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										SP1-human	DNA						2016-10-31	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF507IFT/, /files/ENCFF356LFX/, /files/ENCFF622QQU/, /files/ENCFF114IVY/, /files/ENCFF243SVA/	23267	ENCODE Processing Pipeline	870a11053660bdfcbc7af4efb662ec45		https://www.encodeproject.org/files/ENCFF594LBX/@@download/ENCFF594LBX.bed.gz				released	s3://encode-public/2020/12/30/75fa5435-7984-40ca-859c-d2c7c242cbe9/ENCFF594LBX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/30/75fa5435-7984-40ca-859c-d2c7c242cbe9/ENCFF594LBX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released			
ENCFF848GUU	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR773JBP	TF ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										CTCF-human	DNA						2016-12-13	ENCODE			450-650	1	1_1							/files/ENCFF356LFX/, /files/ENCFF828JJG/, /files/ENCFF060PDY/	615290	ENCODE Processing Pipeline	882c8c09f366a217da7f90da0185a247		https://www.encodeproject.org/files/ENCFF848GUU/@@download/ENCFF848GUU.bed.gz				released	s3://encode-public/2020/09/01/e0c1b7c0-c6a9-45ad-b0b6-355508d71f61/ENCFF848GUU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/01/e0c1b7c0-c6a9-45ad-b0b6-355508d71f61/ENCFF848GUU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	antibody characterized with exemption, mild to moderate bottlenecking, moderate library complexity		
ENCFF629UDP	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR799TJD	TF ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										CTCF-human	DNA						2018-12-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF794QJK/, /files/ENCFF356LFX/, /files/ENCFF196ZSD/	470967	ENCODE Processing Pipeline	275154d6640f3dd39368362998d37bca		https://www.encodeproject.org/files/ENCFF629UDP/@@download/ENCFF629UDP.bed.gz				released	s3://encode-public/2020/09/23/0611c9e1-c186-439e-91c9-fd80f3ee5c44/ENCFF629UDP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/0611c9e1-c186-439e-91c9-fd80f3ee5c44/ENCFF629UDP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	antibody characterized with exemption		
ENCFF242ULW	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR647ZXA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens					insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1823'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/4209/'], '@type': ['Target', 'Item'], 'name': 'MEF2D-human', 'label': 'MEF2D', '@id': '/targets/MEF2D-human/', 'title': 'MEF2D (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ae48ba8-3f5f-4990-a4ee-e6f8f7ce6ec3', 'status': 'released'}				MEF2D-human	DNA						2016-08-24	ENCODE				1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF806LMQ/, /files/ENCFF178NVG/, /files/ENCFF103WFE/	238692	ENCODE Processing Pipeline	d4d3697abb1706d8ce3cada55f1931f4		https://www.encodeproject.org/files/ENCFF242ULW/@@download/ENCFF242ULW.bed.gz				released	s3://encode-public/2020/12/04/bed6a3ad-a446-4e08-ad62-7da17bbf7947/ENCFF242ULW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/bed6a3ad-a446-4e08-ad62-7da17bbf7947/ENCFF242ULW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing genetic modification characterization, missing compliant biosample characterization, low read depth		
ENCFF024WWW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR357QJR	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1081'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/79149/'], '@type': ['Target', 'Item'], 'name': 'ZSCAN5A-human', 'label': 'ZSCAN5A', '@id': '/targets/ZSCAN5A-human/', 'title': 'ZSCAN5A (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6493fa28-189b-4037-88d3-b6427d4d6ac1', 'status': 'released'}				ZSCAN5A-human	DNA				formaldehyde		2016-10-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF847EHD/, /files/ENCFF736OSY/, /files/ENCFF482RWP/, /files/ENCFF856XMU/, /files/ENCFF065LBX/, /files/ENCFF500XPF/, /files/ENCFF949NGG/, /files/ENCFF905YEA/, /files/ENCFF928CJD/, /files/ENCFF490JCT/, /files/ENCFF489ERC/, /files/ENCFF356LFX/, /files/ENCFF890PRG/, /files/ENCFF528DFI/, /files/ENCFF383QIP/, /files/ENCFF705BZZ/, /files/ENCFF585IQN/, /files/ENCFF190AZK/, /files/ENCFF915VLX/, /files/ENCFF425NTG/, /files/ENCFF919EDN/, /files/ENCFF654JHZ/, /files/ENCFF785BTW/, /files/ENCFF800IMV/, /files/ENCFF709TVD/, /files/ENCFF533HJT/, /files/ENCFF451CVJ/	130237	ENCODE Processing Pipeline	06c885c351914983a6da4a3b196c1a05		https://www.encodeproject.org/files/ENCFF024WWW/@@download/ENCFF024WWW.bed.gz				released	s3://encode-public/2020/08/04/64134a7e-6593-49a4-baed-f69b1dce5e10/ENCFF024WWW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/08/04/64134a7e-6593-49a4-baed-f69b1dce5e10/ENCFF024WWW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	missing genetic modification characterization, missing biosample characterization		
ENCFF456USL	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR490LWA	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens					insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-64'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/1054/'], '@type': ['Target', 'Item'], 'name': 'CEBPG-human', 'label': 'CEBPG', '@id': '/targets/CEBPG-human/', 'title': 'CEBPG (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '3091c41a-da23-4bca-8e63-b3046b71caa6', 'status': 'released'}		hg19 19 33642389 33900257		CEBPG-human	DNA						2017-04-14	ENCODE				1, 2	1_1, 2_1							/files/ENCFF823JEH/, /files/ENCFF356LFX/, /files/ENCFF450OMX/, /files/ENCFF344WOE/	734322	ENCODE Processing Pipeline	86756b46dddb3b3595e6126c895838ca		https://www.encodeproject.org/files/ENCFF456USL/@@download/ENCFF456USL.bed.gz				released	s3://encode-public/2020/12/04/61a76bcc-ea8a-4256-a9a9-4f87ae8ff9b6/ENCFF456USL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/61a76bcc-ea8a-4256-a9a9-4f87ae8ff9b6/ENCFF456USL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing genetic modification characterization, missing compliant biosample characterization		
ENCFF066ZQN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR924GRG	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/166793/'], '@type': ['Target', 'Item'], 'name': 'ZBTB49-human', 'label': 'ZBTB49', '@id': '/targets/ZBTB49-human/', 'title': 'ZBTB49 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '4ff0be8b-83e7-4f9a-91bb-8a141992497d', 'status': 'released'}				ZBTB49-human	DNA				formaldehyde		2016-10-07	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF425NTG/, /files/ENCFF489ERC/, /files/ENCFF709TVD/, /files/ENCFF500XPF/, /files/ENCFF451CVJ/, /files/ENCFF800IMV/, /files/ENCFF705BZZ/, /files/ENCFF856XMU/, /files/ENCFF939SHP/, /files/ENCFF654JHZ/, /files/ENCFF533HJT/, /files/ENCFF847EHD/, /files/ENCFF190AZK/, /files/ENCFF528DFI/, /files/ENCFF919EDN/, /files/ENCFF785BTW/, /files/ENCFF383QIP/, /files/ENCFF327BVZ/, /files/ENCFF905YEA/, /files/ENCFF356LFX/, /files/ENCFF585IQN/, /files/ENCFF482RWP/, /files/ENCFF736OSY/, /files/ENCFF928CJD/, /files/ENCFF065LBX/, /files/ENCFF949NGG/, /files/ENCFF490JCT/	13727	ENCODE Processing Pipeline	6910217de8b6f429c387966e41f801a3		https://www.encodeproject.org/files/ENCFF066ZQN/@@download/ENCFF066ZQN.bed.gz				released	s3://encode-public/2020/08/05/55936745-c219-434f-b38b-74d551eadb56/ENCFF066ZQN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/08/05/55936745-c219-434f-b38b-74d551eadb56/ENCFF066ZQN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	missing genetic modification characterization, missing biosample characterization, low read depth		
ENCFF610WXV	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR785YRL	TF ChIP-seq	/human-donors/ENCDO055UKA/, /human-donors/ENCDO082FOL/	CL:0000775	neutrophil	primary cell	Homo sapiens										CTCF-human	DNA						2016-12-01	ENCODE		sonication (generic)	200-600	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF654GJW/, /files/ENCFF079UQW/, /files/ENCFF008DNP/, /files/ENCFF927BNL/	440413	ENCODE Processing Pipeline	0c59cbf3d18760e518ca30083987093c		https://www.encodeproject.org/files/ENCFF610WXV/@@download/ENCFF610WXV.bed.gz				released	s3://encode-public/2020/10/10/3090e797-01ba-45c4-bf8c-00e5d1032819/ENCFF610WXV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/10/3090e797-01ba-45c4-bf8c-00e5d1032819/ENCFF610WXV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	antibody characterized with exemption		
ENCFF408RSJ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR121PFY	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										CDC5L-human	DNA						2016-07-28	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF367PDH/, /files/ENCFF936FZX/, /files/ENCFF550CVH/, /files/ENCFF356LFX/, /files/ENCFF822ODT/	95932	ENCODE Processing Pipeline	aed23594785b126795bff268a1a52d17		https://www.encodeproject.org/files/ENCFF408RSJ/@@download/ENCFF408RSJ.bed.gz				released	s3://encode-public/2020/11/28/914ac87f-6978-49a0-8e91-98dcf15f3ae4/ENCFF408RSJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/28/914ac87f-6978-49a0-8e91-98dcf15f3ae4/ENCFF408RSJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released			
ENCFF055QPX	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR342THD	TF ChIP-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens										BCLAF1-human	DNA						2017-04-14	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF377KFK/, /files/ENCFF985QHV/, /files/ENCFF621IXQ/, /files/ENCFF356LFX/, /files/ENCFF232AKP/	36288	ENCODE Processing Pipeline	417faf596df362c2d9d8c5469158efd5		https://www.encodeproject.org/files/ENCFF055QPX/@@download/ENCFF055QPX.bed.gz				released	s3://encode-public/2021/02/04/158faf3e-3c8a-4331-a13f-3805e7f2f752/ENCFF055QPX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/02/04/158faf3e-3c8a-4331-a13f-3805e7f2f752/ENCFF055QPX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, mild to moderate bottlenecking, moderate library complexity		
ENCFF399YOO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR717QSS	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:ELK1'], 'aliases': ['michael-snyder:TS-133'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/2002/'], '@type': ['Target', 'Item'], 'label': 'ELK1', 'title': 'ELK1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'a5a67807-0bd9-45fe-89e3-5e4eb5c8dc24', 'schema_version': '14', 'name': 'ELK1-human', '@id': '/targets/ELK1-human/', 'status': 'released'}				ELK1-human	DNA				formaldehyde		2020-07-08	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF657NDS/, /files/ENCFF933IBE/, /files/ENCFF646XNM/	175548	ENCODE Processing Pipeline	a32b5b5a56744bfe05f189a903807e3d		https://www.encodeproject.org/files/ENCFF399YOO/@@download/ENCFF399YOO.bed.gz				released	s3://encode-public/2020/07/04/5e3d330d-7139-408c-b1cc-28e55aa0c017/ENCFF399YOO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/04/5e3d330d-7139-408c-b1cc-28e55aa0c017/ENCFF399YOO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	missing genetic modification reagents		
ENCFF464GFC	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR042GSX	TF ChIP-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/25803/'], '@type': ['Target', 'Item'], 'name': 'SPDEF-human', 'label': 'SPDEF', '@id': '/targets/SPDEF-human/', 'title': 'SPDEF (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'aed68da4-48cc-4c15-98f6-6a917bfcbd3e', 'status': 'released'}				SPDEF-human	DNA						2020-07-08	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF745GNL/, /files/ENCFF676OIV/, /files/ENCFF356LFX/, /files/ENCFF623QUK/	415150	ENCODE Processing Pipeline	7e993b97696dbdcdca4d0053ceab48c7		https://www.encodeproject.org/files/ENCFF464GFC/@@download/ENCFF464GFC.bed.gz				released	s3://encode-public/2020/06/30/b96b9bdf-52c9-4ba6-8e8c-304ceaed15db/ENCFF464GFC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/06/30/b96b9bdf-52c9-4ba6-8e8c-304ceaed15db/ENCFF464GFC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF682RGC	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR278JQG	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										IKZF1-human	DNA						2016-06-14	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF296HBB/, /files/ENCFF622QQU/, /files/ENCFF310JPC/, /files/ENCFF423ZRC/, /files/ENCFF356LFX/, /files/ENCFF243SVA/, /files/ENCFF694WGO/	28092	ENCODE Processing Pipeline	745defea5ffebbe624051a03e8ec8774		https://www.encodeproject.org/files/ENCFF682RGC/@@download/ENCFF682RGC.bed.gz				released	s3://encode-public/2021/03/20/0bd27350-7245-4934-9a3d-875cccc439fe/ENCFF682RGC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/20/0bd27350-7245-4934-9a3d-875cccc439fe/ENCFF682RGC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.1 GRCh38	released			
ENCFF860GRV	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR833FWC	TF ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0001157	transverse colon	tissue	Homo sapiens										CTCF-human	DNA						2016-10-25	ENCODE			450-650	1	1_1							/files/ENCFF914OWR/, /files/ENCFF356LFX/, /files/ENCFF296AXD/	649301	ENCODE Processing Pipeline	90c4615f1fdf6b6cf882770d8b793fb7		https://www.encodeproject.org/files/ENCFF860GRV/@@download/ENCFF860GRV.bed.gz				released	s3://encode-public/2020/09/01/c76a79a6-6c30-46a5-81d5-fda761260101/ENCFF860GRV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/01/c76a79a6-6c30-46a5-81d5-fda761260101/ENCFF860GRV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	antibody characterized with exemption, mild to moderate bottlenecking, moderate library complexity		
ENCFF821ZYP	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR036EGV	TF ChIP-seq	/human-donors/ENCDO005EGE/, /human-donors/ENCDO615NVN/	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens	calcium	1.2 mM	2.5 day							CTCF-human	DNA				formaldehyde		2017-10-10	GGR				1, 2	1_1, 2_1							/files/ENCFF378WQG/, /files/ENCFF532CTP/, /files/ENCFF663DIJ/, /files/ENCFF422JGR/, /files/ENCFF356LFX/	1075308	ENCODE Processing Pipeline	6cb3e84db821072b3df6cd8b970989a1		https://www.encodeproject.org/files/ENCFF821ZYP/@@download/ENCFF821ZYP.bed.gz				released	s3://encode-public/2020/10/02/8a9cb374-267d-4c00-b3de-3c14b88821d9/ENCFF821ZYP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/02/8a9cb374-267d-4c00-b3de-3c14b88821d9/ENCFF821ZYP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF827VMW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR025EXJ	TF ChIP-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:IRF5'], 'aliases': ['michael-snyder:TS-1829'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3663/'], '@type': ['Target', 'Item'], 'label': 'IRF5', 'title': 'IRF5 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'b5728aad-4667-4b6a-879c-266a6f4240de', 'schema_version': '14', 'name': 'IRF5-human', '@id': '/targets/IRF5-human/', 'status': 'released'}				IRF5-human	DNA				formaldehyde		2020-08-28	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF316SWS/, /files/ENCFF980IWQ/, /files/ENCFF184MWK/, /files/ENCFF356LFX/	205397	ENCODE Processing Pipeline	cee71003f73125484a6162b6062be23a		https://www.encodeproject.org/files/ENCFF827VMW/@@download/ENCFF827VMW.bed.gz				released	s3://encode-public/2020/08/22/b177b991-e3f1-4dc2-91c7-dc53b6725736/ENCFF827VMW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/08/22/b177b991-e3f1-4dc2-91c7-dc53b6725736/ENCFF827VMW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	mild to moderate bottlenecking, missing genetic modification reagents		
ENCFF405VLP	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR430TEE	TF ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0004264	lower leg skin	tissue	Homo sapiens										CTCF-human	DNA						2016-11-07	ENCODE			450-650	1	1_1							/files/ENCFF356LFX/, /files/ENCFF108TLC/, /files/ENCFF048YUX/	13123	ENCODE Processing Pipeline	92b8bdd572f98e0149c731a752d2e894		https://www.encodeproject.org/files/ENCFF405VLP/@@download/ENCFF405VLP.bed.gz				released	s3://encode-public/2020/09/01/d7cc0434-22f5-4dfa-99e9-efc7cbe0735a/ENCFF405VLP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/01/d7cc0434-22f5-4dfa-99e9-efc7cbe0735a/ENCFF405VLP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	antibody characterized with exemption, mild to moderate bottlenecking, moderate library complexity		
ENCFF143VTV	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR572DUJ	TF ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0001150	body of pancreas	tissue	Homo sapiens										CTCF-human	DNA						2017-08-28	ENCODE		sonication (generic)	200-600	1	1_1							/files/ENCFF356LFX/, /files/ENCFF935TSY/, /files/ENCFF411CVS/	537792	ENCODE Processing Pipeline	a6b3c1adc7173224a53f87723f8bba9b		https://www.encodeproject.org/files/ENCFF143VTV/@@download/ENCFF143VTV.bed.gz				released	s3://encode-public/2020/09/23/270ee2f7-d462-4552-8e81-ec8dc285a70c/ENCFF143VTV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/270ee2f7-d462-4552-8e81-ec8dc285a70c/ENCFF143VTV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	antibody characterized with exemption		
