2023-12-25 10:23:06.208471	https://www.encodeproject.org/report/?type=Experiment&assay_slims=DNA+binding&assay_title=TF+ChIP-seq&target.investigated_as=transcription+factor&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&status=released&files.file_type=bed+narrowPeak&audit.ERROR.category%21=extremely+low+read+depth&audit.ERROR.category%21=missing+control+alignments&audit.ERROR.category%21=control+extremely+low+read+depth&audit.ERROR.category%21=not+compliant+biosample+characterization&audit.ERROR.category%21=extremely+low+read+length&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR265PFQ/	ENCSR265PFQ	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens body of pancreas tissue male adult (54 years)	body of pancreas	FactorBook:ENCSR265PFQ,GEO:GSE105404,SCREEN-GRCh38:body_of_pancreas_male_adult_54_years	CTCF ChIP-seq on human body of pancreas	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF244AUG/,/files/ENCFF207HTT/,/files/ENCFF781QNA/,/files/ENCFF204VWV/,/files/ENCFF651ZZS/,/files/ENCFF508CNG/,/files/ENCFF599LUW/,/files/ENCFF963ZQQ/,/files/ENCFF437LBW/,/files/ENCFF190RFM/,/files/ENCFF325IOO/,/files/ENCFF533KRA/,/files/ENCFF538XAD/,/files/ENCFF815EBG/,/files/ENCFF994QQT/,/files/ENCFF785HZD/,/files/ENCFF153EBU/,/files/ENCFF114RHO/,/files/ENCFF626SDP/,/files/ENCFF538HKE/,/files/ENCFF078UTK/,/files/ENCFF032QSC/,/files/ENCFF383VPO/,/files/ENCFF857DYO/,/files/ENCFF269EDN/	/reference-epigenomes/ENCSR320BIN/	ENCBS867VCV	1	1	ENCAB830JLB	Homo sapiens	adult	54 years												/replicates/25149b0c-74ed-46f4-bb75-de8cc434b58a/				
/experiments/ENCSR398RET/	ENCSR398RET	ChIP-seq	TF ChIP-seq	in vitro differentiated cells	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens endodermal cell	endodermal cell	GEO:GSE175231	CTCF ChIP-seq on endodermal cell originated from endodermal cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF037XOX/,/files/ENCFF378VLK/,/files/ENCFF229AJP/,/files/ENCFF479OKY/,/files/ENCFF109SED/,/files/ENCFF512DEM/,/files/ENCFF355SNF/,/files/ENCFF862WJT/,/files/ENCFF249MDZ/,/files/ENCFF041NSQ/,/files/ENCFF580DKI/,/files/ENCFF728GXE/,/files/ENCFF842GJN/,/files/ENCFF953HQU/,/files/ENCFF826TAL/,/files/ENCFF128DIA/,/files/ENCFF330RFO/,/files/ENCFF757PZC/,/files/ENCFF072DBI/,/files/ENCFF023GBA/,/files/ENCFF656HQI/,/files/ENCFF077SAO/,/files/ENCFF995AZL/,/files/ENCFF686GTP/,/files/ENCFF326XKI/,/files/ENCFF976GAM/,/files/ENCFF419GIH/,/files/ENCFF048KEH/,/files/ENCFF234UPS/,/files/ENCFF078BCK/,/files/ENCFF658LOB/,/files/ENCFF423SBI/,/files/ENCFF834JBV/,/files/ENCFF755RPG/,/files/ENCFF471YCZ/,/files/ENCFF762GMC/,/files/ENCFF574ZFR/,/files/ENCFF130WLZ/		ENCBS958FWY,ENCBS601OTT	1,2	2,1	ENCAB719MQZ	Homo sapiens	embryonic	5 days												/replicates/bccb1769-20dd-4630-8e05-b53515359855/,/replicates/18c086cb-9ab2-48e4-98a1-de62d48a3fb3/,/replicates/0637b67e-7412-45ec-a2b3-bd7f12bebe4a/,/replicates/6d096411-2455-4972-bc02-7c30955dc27b/				
/experiments/ENCSR689VEF/	ENCSR689VEF	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens tibial nerve tissue male adult (54 years)	tibial nerve	GEO:GSE143057,FactorBook:ENCSR689VEF		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF442YKS/,/files/ENCFF431SJW/,/files/ENCFF718TNT/,/files/ENCFF718WPO/,/files/ENCFF998UKH/,/files/ENCFF328ZRK/,/files/ENCFF935KLS/,/files/ENCFF594NSX/,/files/ENCFF449CTA/,/files/ENCFF200RFX/,/files/ENCFF310DDI/,/files/ENCFF569MSO/,/files/ENCFF819ELC/,/files/ENCFF233CDT/,/files/ENCFF365ITY/,/files/ENCFF730WWQ/,/files/ENCFF044BBL/,/files/ENCFF777LOE/,/files/ENCFF553HXS/,/files/ENCFF408UKK/,/files/ENCFF010QJM/,/files/ENCFF755YSO/,/files/ENCFF824LNX/,/files/ENCFF543LIT/,/files/ENCFF041JGZ/	/reference-epigenomes/ENCSR850UFY/	ENCBS952IFF	1	1	ENCAB000AXX	Homo sapiens	adult	54 years												/replicates/9be5f420-e76b-4aea-b244-fd4f4f13304d/				
/experiments/ENCSR838RUX/	ENCSR838RUX	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens esophagus squamous epithelium tissue male adult (37 years)	esophagus squamous epithelium	GEO:GSE105931,SCREEN-GRCh38:esophagus_squamous_epithelium_male_adult_37_years,FactorBook:ENCSR838RUX	CTCF ChIP-seq on human esophagus squamous epithelium	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF248TRL/,/files/ENCFF543ODV/,/files/ENCFF134TXS/,/files/ENCFF450XOP/,/files/ENCFF165MQP/,/files/ENCFF415FHO/,/files/ENCFF206NOW/,/files/ENCFF420LPH/,/files/ENCFF668DIE/,/files/ENCFF439YBZ/,/files/ENCFF240CUH/,/files/ENCFF761JIU/,/files/ENCFF312XFH/,/files/ENCFF946ALH/,/files/ENCFF701FWP/,/files/ENCFF661IIS/,/files/ENCFF052XJF/,/files/ENCFF728TMD/,/files/ENCFF603MGO/,/files/ENCFF700BXI/,/files/ENCFF358GOX/,/files/ENCFF287DDR/,/files/ENCFF875HLJ/,/files/ENCFF536DEU/,/files/ENCFF548ULK/	/reference-epigenomes/ENCSR284DRW/	ENCBS312CXQ	1	1	ENCAB830JLB	Homo sapiens	adult	37 years												/replicates/6bdc0af7-49fa-4dd8-8e40-33b5e9b31a71/				
/experiments/ENCSR584DEL/	ENCSR584DEL	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF543-human/	ZNF543	ZNF543	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF543	HepG2	GEO:GSE170814	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF979VXI/,/files/ENCFF800IAN/,/files/ENCFF302BWC/,/files/ENCFF141UZG/,/files/ENCFF882RAQ/,/files/ENCFF888XEL/,/files/ENCFF192XSC/,/files/ENCFF544VSC/,/files/ENCFF570VKE/,/files/ENCFF589GKV/,/files/ENCFF521LTC/,/files/ENCFF771IZS/,/files/ENCFF061OVW/,/files/ENCFF124FEQ/,/files/ENCFF276GNV/,/files/ENCFF417LDS/,/files/ENCFF071UNR/,/files/ENCFF883IUZ/,/files/ENCFF909RHO/,/files/ENCFF063CFT/,/files/ENCFF187DPU/,/files/ENCFF864SAR/,/files/ENCFF076XYA/,/files/ENCFF515XRJ/		ENCBS798XAX,ENCBS048ZGF	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/44912440-2f3a-421a-9958-595753073505/,/replicates/9ee74000-0d29-4b02-b623-b9338c622656/				
/experiments/ENCSR641XWH/	ENCSR641XWH	ChIP-seq	TF ChIP-seq	cell line	/targets/TOX-human/	TOX	TOX	Homo sapiens SK-N-SH genetically modified (insertion) using CRISPR targeting H. sapiens TOX treated with 6 μM all-trans-retinoic acid for 48 hours	SK-N-SH	GEO:GSE177649	eGFP-TOX ChIP-seq on human SK-N-SH	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF446IZQ/,/files/ENCFF269EUM/,/files/ENCFF629MCX/,/files/ENCFF173HKK/,/files/ENCFF878FKP/,/files/ENCFF427FUA/,/files/ENCFF147NKV/,/files/ENCFF364AMZ/,/files/ENCFF548EUQ/,/files/ENCFF386SNB/,/files/ENCFF435ARN/,/files/ENCFF067AOF/,/files/ENCFF740PZE/,/files/ENCFF094DCT/,/files/ENCFF050EBH/,/files/ENCFF418BQC/,/files/ENCFF264DVA/,/files/ENCFF807GXB/,/files/ENCFF487SNC/,/files/ENCFF185XZG/,/files/ENCFF466XDC/,/files/ENCFF289KIK/,/files/ENCFF511UDF/,/files/ENCFF490OLC/,/files/ENCFF269WDZ/,/files/ENCFF362FCI/,/files/ENCFF463QSK/,/files/ENCFF084KNI/,/files/ENCFF507CQR/,/files/ENCFF205XBZ/,/files/ENCFF090GRC/,/files/ENCFF615CBM/,/files/ENCFF500RCU/,/files/ENCFF667ALV/,/files/ENCFF740KHS/,/files/ENCFF847PTV/,/files/ENCFF514LJI/,/files/ENCFF506SLT/,/files/ENCFF806AVJ/,/files/ENCFF438MXK/,/files/ENCFF133VIO/,/files/ENCFF253FJQ/,/files/ENCFF460MZB/,/files/ENCFF841GDG/,/files/ENCFF037IGT/,/files/ENCFF774EHM/,/files/ENCFF977TQV/,/files/ENCFF103IOK/		ENCBS795FSX,ENCBS796QER	1,2	1	ENCAB728YTO	Homo sapiens	child	4 years	all-trans-retinoic acid	CHEBI:15367	6	μM	48	hour				/organisms/human/		/replicates/ee9ac4f8-0d2e-4aae-a014-4794b1227c76/,/replicates/9982dafa-9f61-476d-99ff-03d8f938174d/				
/experiments/ENCSR401KRN/	ENCSR401KRN	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens right atrium auricular region tissue female adult (53 years)	right atrium auricular region	GEO:GSE142965,FactorBook:ENCSR401KRN		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF960YOG/,/files/ENCFF505ODB/,/files/ENCFF956DET/,/files/ENCFF466YNW/,/files/ENCFF568FOQ/,/files/ENCFF178TRZ/,/files/ENCFF454UMS/,/files/ENCFF267BAU/,/files/ENCFF170QKI/,/files/ENCFF424IUS/,/files/ENCFF241IPR/,/files/ENCFF024RPF/,/files/ENCFF239WMO/,/files/ENCFF570CTW/,/files/ENCFF322GBN/,/files/ENCFF757EBO/,/files/ENCFF702HZX/,/files/ENCFF964LKA/,/files/ENCFF183IBO/,/files/ENCFF830SLE/,/files/ENCFF968GDZ/,/files/ENCFF651IBY/,/files/ENCFF760IZU/,/files/ENCFF828VJU/,/files/ENCFF471FFM/	/reference-epigenomes/ENCSR972RYV/	ENCBS493WOF	1	1	ENCAB000AXX	Homo sapiens	adult	53 years												/replicates/bb2a5bb4-fb51-4d3c-9672-add1a98702a4/				
/experiments/ENCSR549PVK/	ENCSR549PVK	ChIP-seq	TF ChIP-seq	cell line	/targets/PATZ1-human/	PATZ1	PATZ1	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens PATZ1	K562	GEO:GSE170596	eGFP-PATZ1 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF905YHU/,/files/ENCFF771FTA/,/files/ENCFF478JEY/,/files/ENCFF939OHZ/,/files/ENCFF792AIN/,/files/ENCFF809APN/,/files/ENCFF501BIR/,/files/ENCFF990OLM/,/files/ENCFF013FZZ/,/files/ENCFF511NXF/,/files/ENCFF845MPH/,/files/ENCFF318TPQ/,/files/ENCFF532AOD/,/files/ENCFF681KVG/,/files/ENCFF241TKU/,/files/ENCFF363WIZ/,/files/ENCFF231JPM/,/files/ENCFF357CLQ/,/files/ENCFF743JJF/,/files/ENCFF069VFR/,/files/ENCFF382JSY/,/files/ENCFF419DER/,/files/ENCFF080UHR/,/files/ENCFF706MTZ/,/files/ENCFF610CJH/,/files/ENCFF697JZK/		ENCBS196FSV,ENCBS774MUH	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/64e2bf62-58e0-484b-8a5a-724a8e58e3e8/,/replicates/f4a54eaa-e104-40d0-8ca3-5ff0cac22a3a/				
/experiments/ENCSR966YYJ/	ENCSR966YYJ	ChIP-seq	TF ChIP-seq	cell line	/targets/BMI1-human/	BMI1	COMMD3-BMI1,BMI1	Homo sapiens MCF-7	MCF-7	GEO:GSE105933,FactorBook:ENCSR966YYJ	BMI1 ChIP-seq on human MCF-7	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF309EQC/,/files/ENCFF825HMN/,/files/ENCFF240ZBS/,/files/ENCFF605MKF/,/files/ENCFF043WRO/,/files/ENCFF996ASC/,/files/ENCFF585TAQ/,/files/ENCFF623VRM/,/files/ENCFF838PTN/,/files/ENCFF994JQJ/,/files/ENCFF120FDJ/,/files/ENCFF939AYG/,/files/ENCFF850ACK/,/files/ENCFF578ZHA/,/files/ENCFF428KHB/,/files/ENCFF257YCO/,/files/ENCFF594TVV/,/files/ENCFF777DEN/,/files/ENCFF459PKI/,/files/ENCFF931OLL/,/files/ENCFF245CGQ/,/files/ENCFF896WDG/,/files/ENCFF253GMY/,/files/ENCFF168GIC/,/files/ENCFF134YVM/,/files/ENCFF578OWJ/,/files/ENCFF203JFC/,/files/ENCFF414LXZ/,/files/ENCFF573XIT/,/files/ENCFF057TLM/,/files/ENCFF660UZA/,/files/ENCFF417EPB/,/files/ENCFF530VVI/,/files/ENCFF713UKK/,/files/ENCFF353CQJ/,/files/ENCFF461CGV/,/files/ENCFF743LLB/,/files/ENCFF620ERQ/,/files/ENCFF351UKV/,/files/ENCFF524HAK/,/files/ENCFF176PSV/,/files/ENCFF802YPZ/,/files/ENCFF136UDM/,/files/ENCFF429CKD/,/files/ENCFF877SEE/,/files/ENCFF045OAZ/,/files/ENCFF290SPX/,/files/ENCFF866LAC/,/files/ENCFF118OKK/,/files/ENCFF232VBN/,/files/ENCFF757UZX/,/files/ENCFF570JPP/,/files/ENCFF301BMU/,/files/ENCFF363OSF/,/files/ENCFF800RCB/,/files/ENCFF062HKY/,/files/ENCFF880TJY/,/files/ENCFF977TJK/,/files/ENCFF185GIF/,/files/ENCFF557RWE/,/files/ENCFF984ROZ/,/files/ENCFF846CPP/,/files/ENCFF593VFU/,/files/ENCFF074GSR/,/files/ENCFF040SDK/,/files/ENCFF530AMN/		ENCBS488MMM,ENCBS200IWR	1,2	1	ENCAB000BDV	Homo sapiens	adult	69 years												/replicates/b38424e1-e544-40ca-ab34-532cafe716d1/,/replicates/898e4864-a381-4ef6-ba51-859787e9e092/				
/experiments/ENCSR218MVT/	ENCSR218MVT	ChIP-seq	TF ChIP-seq	in vitro differentiated cells	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens neural crest cell	neural crest cell	GEO:GSE175095	CTCF ChIP-seq on neural crest cell originated from neural crest cell	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF224SFV/,/files/ENCFF172HKI/,/files/ENCFF218BHF/,/files/ENCFF807IPK/,/files/ENCFF133IXN/,/files/ENCFF743ZGY/,/files/ENCFF405JZP/,/files/ENCFF180PMN/,/files/ENCFF541KZL/,/files/ENCFF547IOK/,/files/ENCFF407GTQ/,/files/ENCFF701UFM/,/files/ENCFF870GNW/,/files/ENCFF378EQD/,/files/ENCFF376WAI/,/files/ENCFF508EPZ/,/files/ENCFF713IOZ/,/files/ENCFF601WSS/,/files/ENCFF247RZC/,/files/ENCFF900CPF/,/files/ENCFF565YGT/,/files/ENCFF583OOM/,/files/ENCFF370SND/,/files/ENCFF751GIX/,/files/ENCFF987LFL/,/files/ENCFF470OZL/,/files/ENCFF126OGT/,/files/ENCFF336ESM/,/files/ENCFF248EZH/,/files/ENCFF182LWK/,/files/ENCFF188VXC/,/files/ENCFF269WAL/,/files/ENCFF192FOK/,/files/ENCFF083GCU/,/files/ENCFF572RLU/,/files/ENCFF281OEN/,/files/ENCFF902SYH/,/files/ENCFF113SCL/		ENCBS200JOD,ENCBS417JEU	1,2	1,2	ENCAB719MQZ	Homo sapiens	embryonic	5 days												/replicates/1ebe4dde-d9fa-4802-bd7e-28ef5da92c09/,/replicates/ec2d4c4a-08f7-43be-a2a6-4d3eb89ae020/,/replicates/2326ddb8-e3b7-4297-8635-c541ed3b0971/,/replicates/3715ee0d-4571-4ab6-9792-e536f67d046f/				
/experiments/ENCSR224WWI/	ENCSR224WWI	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens upper lobe of left lung tissue female adult (53 years)	upper lobe of left lung	GEO:GSE142932,FactorBook:ENCSR224WWI		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF946JYR/,/files/ENCFF170ORD/,/files/ENCFF241WOK/,/files/ENCFF031NGW/,/files/ENCFF081XGN/,/files/ENCFF810QTH/,/files/ENCFF163UJA/,/files/ENCFF118BAD/,/files/ENCFF323JBD/,/files/ENCFF819KDG/,/files/ENCFF351LRU/,/files/ENCFF539BZZ/,/files/ENCFF228GCQ/,/files/ENCFF470FXW/,/files/ENCFF962OEY/,/files/ENCFF827SZH/,/files/ENCFF169WSU/,/files/ENCFF292TAR/,/files/ENCFF586JPT/,/files/ENCFF977WWR/,/files/ENCFF543MYI/,/files/ENCFF145PUK/,/files/ENCFF845ELU/,/files/ENCFF702MJB/,/files/ENCFF529BHM/	/reference-epigenomes/ENCSR742VIW/	ENCBS684YJH	1	1	ENCAB000AXX	Homo sapiens	adult	53 years												/replicates/5a5f78be-9fc5-4b5a-bbda-e2fdd50bedd4/				
/experiments/ENCSR329RRQ/	ENCSR329RRQ	ChIP-seq	TF ChIP-seq	cell line	/targets/FOXO4-human/	FOXO4	FOXO4	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens FOXO4	HepG2	GEO:GSE231001	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF384OMQ/,/files/ENCFF700VFC/,/files/ENCFF794JMZ/,/files/ENCFF682TRD/,/files/ENCFF886TTF/,/files/ENCFF256EMA/,/files/ENCFF194BIH/,/files/ENCFF990ORI/,/files/ENCFF301BAP/,/files/ENCFF413GLP/,/files/ENCFF337JMU/,/files/ENCFF134QKW/,/files/ENCFF467WLL/,/files/ENCFF318CUZ/,/files/ENCFF813LJA/,/files/ENCFF618WAJ/,/files/ENCFF108EMB/,/files/ENCFF162QXI/,/files/ENCFF906GRZ/,/files/ENCFF043SPP/,/files/ENCFF877MPO/,/files/ENCFF421NHF/,/files/ENCFF349QNC/,/files/ENCFF451XMY/,/files/ENCFF964JOB/,/files/ENCFF909ISL/		ENCBS570EVC,ENCBS382RXW	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/7cc7178f-4bf7-4578-a453-50b64d3bf033/,/replicates/2d4493ff-d1fe-41fb-94a0-ff8f662ca56b/				
/experiments/ENCSR396XDF/	ENCSR396XDF	ChIP-seq	TF ChIP-seq	cell line	/targets/ZBTB24-human/	ZBTB24	ZBTB24	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB24	HepG2	GEO:GSE170775	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF590ESY/,/files/ENCFF694CLQ/,/files/ENCFF835QTZ/,/files/ENCFF556FZG/,/files/ENCFF883OSN/,/files/ENCFF584XYY/,/files/ENCFF140CTF/,/files/ENCFF438DTI/,/files/ENCFF553QTH/,/files/ENCFF369FAQ/,/files/ENCFF597MJL/,/files/ENCFF890PDO/,/files/ENCFF025JZH/,/files/ENCFF148RPN/,/files/ENCFF414KQF/,/files/ENCFF782BZI/,/files/ENCFF908RTO/,/files/ENCFF374FUE/,/files/ENCFF712UUS/,/files/ENCFF230GDG/,/files/ENCFF656XJP/,/files/ENCFF702ULZ/,/files/ENCFF390FEL/,/files/ENCFF094EAG/		ENCBS826MGK,ENCBS331KCA	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/3e359421-e7dd-4069-b63a-3d8f0f3cdc92/,/replicates/4b705625-b5aa-4f7e-9848-cc29c99735ac/				
/experiments/ENCSR023OOE/	ENCSR023OOE	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF764-human/	ZNF764	ZNF764	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF764	K562	GEO:GSE169881	eGFP-ZNF764 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF829TTR/,/files/ENCFF951KNA/,/files/ENCFF290FLG/,/files/ENCFF143ZGW/,/files/ENCFF425RBT/,/files/ENCFF949OPX/,/files/ENCFF987ATQ/,/files/ENCFF733MAJ/,/files/ENCFF182YPV/,/files/ENCFF093MWU/,/files/ENCFF178PBA/,/files/ENCFF157PRQ/,/files/ENCFF834QAV/,/files/ENCFF377ABI/,/files/ENCFF340TCC/,/files/ENCFF180MLQ/,/files/ENCFF699ZSL/,/files/ENCFF444XBN/,/files/ENCFF598QUP/,/files/ENCFF696LFY/,/files/ENCFF049MDN/,/files/ENCFF860KGE/,/files/ENCFF085GIU/,/files/ENCFF842BEF/,/files/ENCFF216SAZ/,/files/ENCFF070SFW/		ENCBS016DSZ,ENCBS673GRR	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/3c2fa0fa-865d-4fce-9b40-fc0620187a01/,/replicates/7bab53ca-9aa8-4767-b462-f21c438b05ad/				
/experiments/ENCSR044IXA/	ENCSR044IXA	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF354B-human/	ZNF354B	ZNF354B	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF354B	K562	GEO:GSE170046	eGFP-ZNF354B ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF606DVM/,/files/ENCFF842JAX/,/files/ENCFF861QLL/,/files/ENCFF900HKU/,/files/ENCFF850YVX/,/files/ENCFF773RJT/,/files/ENCFF653ERZ/,/files/ENCFF689GLX/,/files/ENCFF551YRA/,/files/ENCFF575LZV/,/files/ENCFF752WAG/,/files/ENCFF785PKJ/,/files/ENCFF979JDY/,/files/ENCFF281FJZ/,/files/ENCFF958JFO/,/files/ENCFF532UHT/,/files/ENCFF622FCS/,/files/ENCFF328QRP/,/files/ENCFF834HCS/,/files/ENCFF727GHM/,/files/ENCFF556FCL/,/files/ENCFF611VBH/,/files/ENCFF301SKY/,/files/ENCFF712NHB/,/files/ENCFF120AXZ/,/files/ENCFF772OSY/		ENCBS433NWI,ENCBS522UMB	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/e55cb54a-952a-4d5e-bcba-ae1bb44470c3/,/replicates/5b1cfb73-c8e8-4354-b55a-cc26a816de6a/				
/experiments/ENCSR610UDC/	ENCSR610UDC	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens dorsolateral prefrontal cortex tissue female adult (87 years)	dorsolateral prefrontal cortex	GEO:GSE187653	CTCF ChIP-seq on middle frontal area 46 tissue female adult (87 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF106QDC/,/files/ENCFF850AZU/,/files/ENCFF642ZCT/,/files/ENCFF014POW/,/files/ENCFF553MOX/,/files/ENCFF326HNC/,/files/ENCFF184QSY/,/files/ENCFF018AXD/,/files/ENCFF151KEM/,/files/ENCFF729DUW/,/files/ENCFF596KEX/,/files/ENCFF980LAY/,/files/ENCFF159HAR/,/files/ENCFF422EHF/,/files/ENCFF265AZL/	/disease-series/ENCSR213OJC/	ENCBS733LER	1	1,2	ENCAB719MQZ	Homo sapiens	adult	87 years												/replicates/bd812c48-7478-495b-a725-97a7e1f6082c/,/replicates/aa0047c6-fc50-46bb-8929-767e336b863b/				
/experiments/ENCSR168DYA/	ENCSR168DYA	ChIP-seq	TF ChIP-seq	cell line	/targets/MAX-human/	MAX	MAX	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens MAX	HepG2	GEO:GSE170591	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF674WFO/,/files/ENCFF605GOU/,/files/ENCFF624EZI/,/files/ENCFF707KEM/,/files/ENCFF428ROB/,/files/ENCFF581KKI/,/files/ENCFF254ZDA/,/files/ENCFF507HCX/,/files/ENCFF216JIG/,/files/ENCFF368BHE/,/files/ENCFF956AAA/,/files/ENCFF393BEJ/,/files/ENCFF498OCK/,/files/ENCFF040STV/,/files/ENCFF633BYS/,/files/ENCFF972URA/,/files/ENCFF911YCO/,/files/ENCFF851GMK/,/files/ENCFF624WLL/,/files/ENCFF826RTW/,/files/ENCFF876MQC/,/files/ENCFF729ASZ/,/files/ENCFF547RQR/,/files/ENCFF057MGP/		ENCBS761UIT,ENCBS416IXA	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/6bf0b546-def8-453c-9c33-63fe3577bf2f/,/replicates/b389feb6-e582-4ea5-b2d7-11f5d11e5990/				
/experiments/ENCSR251BHU/	ENCSR251BHU	ChIP-seq	TF ChIP-seq	tissue	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens dorsolateral prefrontal cortex tissue female adult (82 years)	dorsolateral prefrontal cortex	GEO:GSE209297	CTCF ChIP-seq on middle frontal area 46 tissue female adult (82 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF026QXF/,/files/ENCFF289DBN/,/files/ENCFF308ITH/,/files/ENCFF219QNA/,/files/ENCFF901QBS/,/files/ENCFF623DKQ/,/files/ENCFF142EHA/,/files/ENCFF988OPE/,/files/ENCFF417AGZ/,/files/ENCFF108PPI/,/files/ENCFF187ZZX/,/files/ENCFF687HAY/,/files/ENCFF896AZK/,/files/ENCFF178WPZ/,/files/ENCFF135JZC/	/disease-series/ENCSR873BYS/	ENCBS712RMD	1	1,2	ENCAB719MQZ	Homo sapiens	adult	82 years												/replicates/988c3f15-8446-4355-acd5-30d4f9265f8b/,/replicates/10120024-69c4-4ce7-bd7f-c0886a6f029c/				
/experiments/ENCSR966OUM/	ENCSR966OUM	ChIP-seq	TF ChIP-seq	organoid	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens nephron organoid, 21 days post differentiation originated from H9	nephron	GEO:GSE175342	CTCF ChIP-seq on nephron female embryo (5 days) originated from H9	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF946GLV/,/files/ENCFF249BRN/,/files/ENCFF334YKC/,/files/ENCFF751THU/,/files/ENCFF619CML/,/files/ENCFF075VNL/,/files/ENCFF181ZXL/,/files/ENCFF872ZRR/,/files/ENCFF250KUS/,/files/ENCFF920FUX/,/files/ENCFF740QRQ/,/files/ENCFF227QIR/,/files/ENCFF602DRW/,/files/ENCFF944MMM/,/files/ENCFF589HXU/	/differentiation-series/ENCSR880EGY/	ENCBS202RGJ	1	1,2	ENCAB719MQZ	Homo sapiens	embryonic	5 days												/replicates/15b1694c-4f5f-4108-89ff-ae1d591a08de/,/replicates/2dfdbb1d-9064-49bf-8c79-6b167439e2cc/				
